,life_main,people_main,photos,relation,wall_posts,target
519,1.0,1.0,45.0,1.0,653.0,132.0
520,1.0,1.0,23.0,7.0,41.0,40.0
521,7.0,2.0,55.0,5.0,369.0,223.0
522,1.0,1.0,7.0,1.0,17.0,68.0
523,6.0,1.0,805.0,5.0,963.0,531.0
524,1.0,1.0,504.0,1.0,387.0,137.0
525,1.0,1.0,27.0,1.0,4.0,279.0
526,1.0,1.0,19.0,1.0,11.0,179.0
527,1.0,7.0,353.0,1.0,291.0,59.0
528,2.0,6.0,583.0,2.0,107.0,74.0
529,1.0,1.0,251.0,1.0,174.0,491.0
530,1.0,1.0,95.0,1.0,25.0,121.0
531,1.0,1.0,64.0,1.0,100.0,126.0
532,1.0,1.0,4.0,7.0,4.0,56.0
533,1.0,1.0,77.0,1.0,25.0,229.0
534,1.0,1.0,34.0,1.0,4.0,52.0
535,1.0,1.0,90.0,5.0,44.0,76.0
536,1.0,1.0,218.0,1.0,97.0,119.0
537,1.0,1.0,3.0,1.0,21.0,28.0
538,1.0,1.0,54.0,1.0,1928.0,130.0
539,1.0,1.0,767.0,1.0,130.0,22.0
540,6.0,7.0,9.0,1.0,14.0,25.0
541,1.0,1.0,4.0,1.0,3.0,42.0
542,1.0,1.0,100.0,5.0,51.0,115.0
543,1.0,1.0,1274.0,1.0,479.0,201.0
544,8.0,3.0,348.0,5.0,1158.0,202.0
545,2.0,7.0,68.0,2.0,79.0,42.0
546,7.0,7.0,301.0,1.0,878.0,681.0
547,1.0,1.0,44.0,1.0,61.0,61.0
548,1.0,1.0,244.0,1.0,42.0,266.0
549,1.0,1.0,195.0,1.0,36.0,244.0
550,1.0,1.0,1040.0,5.0,1883.0,173.0
551,1.0,1.0,28.0,2.0,245.0,167.0
552,1.0,1.0,69.0,1.0,28.0,60.0
553,1.0,1.0,58.0,5.0,74.0,108.0
554,1.0,1.0,99.0,5.0,138.0,139.0
555,1.0,1.0,1.0,1.0,5.0,27.0
556,1.0,1.0,40.0,1.0,24.0,134.0
557,2.0,3.0,1072.0,1.0,296.0,107.0
558,1.0,1.0,10.0,6.0,11.0,15.0
559,1.0,1.0,70.0,1.0,3322.0,50.0
560,1.0,1.0,95.0,1.0,488.0,214.0
561,1.0,1.0,86.0,1.0,118.0,55.0
562,1.0,1.0,73.0,1.0,211.0,121.0
563,1.0,1.0,324.0,1.0,361.0,104.0
564,2.0,3.0,109.0,5.0,3.0,49.0
565,1.0,1.0,27.0,1.0,41.0,116.0
566,1.0,1.0,334.0,1.0,465.0,279.0
567,1.0,1.0,94.0,8.0,103.0,36.0
568,1.0,1.0,152.0,3.0,1316.0,515.0
569,1.0,1.0,84.0,1.0,363.0,88.0
570,1.0,1.0,80.0,1.0,17.0,29.0
571,6.0,4.0,1117.0,1.0,16976.0,353.0
572,1.0,3.0,514.0,8.0,70.0,57.0
573,1.0,3.0,472.0,5.0,29.0,185.0
574,1.0,1.0,372.0,1.0,203.0,352.0
575,1.0,1.0,92.0,1.0,45.0,26.0
576,1.0,1.0,18.0,1.0,3.0,20.0
577,1.0,1.0,128.0,1.0,59.0,71.0
578,1.0,1.0,55.0,1.0,64.0,116.0
579,1.0,1.0,772.0,2.0,343.0,274.0
580,1.0,1.0,1947.0,1.0,796.0,95.0
581,1.0,1.0,344.0,1.0,83.0,64.0
582,2.0,1.0,89.0,5.0,251.0,262.0
583,1.0,1.0,108.0,1.0,585.0,48.0
584,1.0,1.0,151.0,1.0,20.0,74.0
585,1.0,1.0,14.0,1.0,8.0,80.0
586,1.0,1.0,477.0,1.0,934.0,147.0
587,1.0,1.0,51.0,1.0,22.0,47.0
588,1.0,1.0,293.0,1.0,170.0,190.0
589,1.0,1.0,144.0,1.0,82.0,88.0
590,1.0,1.0,146.0,1.0,888.0,275.0
591,3.0,7.0,321.0,1.0,288.0,348.0
592,1.0,1.0,1.0,1.0,20.0,249.0
593,1.0,1.0,3.0,5.0,8.0,41.0
594,1.0,1.0,3.0,1.0,300.0,124.0
595,1.0,1.0,770.0,1.0,504.0,361.0
596,1.0,1.0,3.0,1.0,64.0,138.0
597,1.0,1.0,37.0,5.0,62.0,398.0
598,1.0,1.0,1.0,1.0,778.0,148.0
599,1.0,1.0,24.0,1.0,391.0,275.0
600,1.0,1.0,110.0,2.0,437.0,199.0
601,1.0,1.0,60.0,2.0,35.0,35.0
602,1.0,1.0,19.0,1.0,195.0,49.0
603,1.0,1.0,469.0,1.0,3134.0,928.0
604,1.0,1.0,168.0,1.0,347.0,544.0
605,1.0,1.0,49.0,1.0,17.0,252.0
606,1.0,1.0,1.0,5.0,35.0,43.0
607,1.0,1.0,37.0,2.0,489.0,281.0
608,1.0,1.0,136.0,5.0,97.0,67.0
609,1.0,3.0,286.0,2.0,514.0,260.0
610,1.0,1.0,49.0,1.0,66.0,227.0
611,1.0,1.0,27.0,1.0,8.0,21.0
612,1.0,1.0,16.0,1.0,4.0,60.0
613,1.0,1.0,133.0,1.0,119.0,67.0
614,1.0,1.0,2525.0,1.0,1649.0,1346.0
615,1.0,1.0,6.0,1.0,4.0,22.0
616,1.0,1.0,6.0,5.0,36.0,73.0
617,2.0,3.0,6.0,1.0,4.0,27.0
618,1.0,1.0,36.0,1.0,141.0,103.0
619,1.0,1.0,7.0,1.0,54.0,297.0
620,1.0,1.0,89.0,1.0,98.0,222.0
621,1.0,1.0,703.0,1.0,741.0,81.0
622,1.0,1.0,57.0,5.0,95.0,38.0
623,1.0,1.0,340.0,2.0,125.0,47.0
624,1.0,1.0,12.0,1.0,95.0,160.0
625,1.0,1.0,25.0,1.0,77.0,183.0
626,2.0,3.0,164.0,5.0,467.0,147.0
627,1.0,1.0,616.0,5.0,231.0,110.0
628,1.0,1.0,557.0,1.0,2372.0,924.0
629,1.0,1.0,222.0,1.0,233.0,102.0
630,1.0,1.0,2210.0,1.0,240.0,128.0
631,1.0,1.0,250.0,5.0,93.0,344.0
632,1.0,1.0,1498.0,1.0,4636.0,687.0
633,1.0,1.0,13.0,2.0,83.0,250.0
634,1.0,1.0,27.0,1.0,754.0,614.0
635,1.0,1.0,7.0,2.0,10.0,20.0
636,1.0,1.0,64.0,1.0,223.0,294.0
637,1.0,1.0,169.0,1.0,713.0,165.0
638,1.0,1.0,270.0,1.0,149.0,148.0
639,2.0,3.0,205.0,1.0,797.0,742.0
640,1.0,1.0,593.0,1.0,257.0,1902.0
641,1.0,1.0,58.0,1.0,11.0,101.0
642,1.0,1.0,1066.0,5.0,63.0,100.0
643,1.0,1.0,7.0,3.0,101.0,77.0
644,1.0,1.0,20.0,5.0,1.0,578.0
645,1.0,1.0,71.0,2.0,138.0,155.0
646,1.0,1.0,69.0,5.0,7.0,28.0
647,1.0,1.0,245.0,1.0,5714.0,160.0
648,1.0,1.0,161.0,1.0,129.0,229.0
649,1.0,1.0,288.0,1.0,44.0,607.0
650,1.0,1.0,239.0,1.0,23.0,53.0
651,1.0,1.0,5.0,1.0,1.0,39.0
652,2.0,3.0,164.0,5.0,270.0,391.0
653,1.0,1.0,228.0,5.0,381.0,854.0
654,1.0,1.0,416.0,1.0,148.0,235.0
655,7.0,3.0,950.0,5.0,1137.0,184.0
656,1.0,1.0,15.0,1.0,451.0,220.0
657,1.0,1.0,158.0,1.0,31.0,83.0
658,1.0,1.0,120.0,1.0,106.0,179.0
659,1.0,1.0,97.0,1.0,709.0,410.0
660,1.0,1.0,762.0,1.0,105.0,633.0
661,1.0,1.0,154.0,5.0,255.0,321.0
662,1.0,1.0,1003.0,1.0,466.0,448.0
663,1.0,1.0,502.0,1.0,99.0,238.0
664,1.0,3.0,26.0,5.0,783.0,500.0
665,1.0,1.0,231.0,1.0,792.0,467.0
666,1.0,1.0,423.0,1.0,117.0,247.0
667,1.0,1.0,2203.0,2.0,254.0,261.0
668,1.0,1.0,582.0,1.0,160.0,147.0
669,1.0,1.0,1.0,1.0,5.0,243.0
670,1.0,1.0,595.0,1.0,615.0,463.0
671,1.0,1.0,139.0,1.0,187.0,119.0
672,1.0,1.0,727.0,1.0,500.0,299.0
673,1.0,1.0,32.0,1.0,556.0,109.0
674,1.0,1.0,0.0,6.0,12.0,32.0
675,1.0,1.0,5.0,5.0,85.0,104.0
676,1.0,1.0,750.0,5.0,61.0,455.0
677,1.0,1.0,226.0,1.0,2013.0,404.0
678,7.0,2.0,529.0,1.0,51.0,358.0
679,3.0,6.0,125.0,3.0,1003.0,280.0
680,1.0,1.0,257.0,5.0,70.0,82.0
681,1.0,1.0,345.0,1.0,372.0,122.0
682,7.0,3.0,138.0,5.0,505.0,474.0
683,1.0,1.0,532.0,5.0,138.0,195.0
684,1.0,1.0,137.0,1.0,152.0,94.0
685,6.0,2.0,94.0,1.0,182.0,121.0
686,1.0,1.0,1393.0,1.0,473.0,203.0
687,1.0,1.0,59.0,1.0,227.0,215.0
688,1.0,1.0,388.0,5.0,2525.0,807.0
689,1.0,1.0,237.0,1.0,487.0,272.0
690,2.0,2.0,82.0,5.0,133.0,61.0
691,2.0,3.0,914.0,5.0,919.0,36.0
692,7.0,2.0,140.0,1.0,441.0,320.0
693,2.0,2.0,73.0,5.0,45.0,68.0
694,1.0,1.0,68.0,1.0,211.0,188.0
695,1.0,1.0,38.0,1.0,92.0,160.0
696,1.0,1.0,111.0,1.0,177.0,90.0
697,1.0,1.0,131.0,1.0,1153.0,485.0
698,1.0,1.0,120.0,2.0,279.0,298.0
699,8.0,7.0,30.0,1.0,110.0,112.0
700,1.0,1.0,53.0,1.0,56.0,141.0
701,7.0,3.0,18.0,3.0,61.0,92.0
702,1.0,1.0,949.0,1.0,1227.0,316.0
703,1.0,1.0,46.0,1.0,178.0,123.0
704,1.0,1.0,493.0,1.0,14.0,334.0
705,1.0,1.0,19.0,1.0,302.0,258.0
706,1.0,1.0,151.0,1.0,9.0,180.0
707,1.0,1.0,44.0,1.0,366.0,333.0
708,1.0,1.0,418.0,1.0,72.0,171.0
709,1.0,1.0,304.0,1.0,32.0,249.0
710,1.0,1.0,567.0,1.0,648.0,236.0
711,1.0,1.0,22.0,1.0,57.0,327.0
712,1.0,1.0,200.0,1.0,213.0,148.0
713,1.0,1.0,1441.0,1.0,3504.0,123.0
714,1.0,1.0,111.0,1.0,250.0,974.0
715,1.0,3.0,76.0,5.0,196.0,72.0
716,1.0,1.0,124.0,1.0,1201.0,165.0
717,1.0,1.0,456.0,1.0,986.0,221.0
718,1.0,1.0,15.0,3.0,30.0,236.0
719,1.0,1.0,6.0,2.0,14.0,22.0
720,1.0,1.0,83.0,1.0,573.0,508.0
721,1.0,1.0,418.0,1.0,972.0,395.0
722,6.0,4.0,8.0,1.0,127.0,56.0
723,1.0,1.0,614.0,1.0,2327.0,238.0
724,1.0,1.0,426.0,1.0,336.0,131.0
725,1.0,1.0,2.0,1.0,142.0,402.0
726,1.0,1.0,30.0,1.0,119.0,251.0
727,1.0,1.0,81.0,1.0,928.0,991.0
728,1.0,1.0,14.0,2.0,90.0,981.0
729,1.0,1.0,87.0,1.0,26.0,121.0
730,1.0,1.0,2035.0,1.0,2296.0,801.0
731,1.0,1.0,639.0,1.0,51.0,60.0
732,7.0,7.0,22.0,1.0,239.0,307.0
733,1.0,1.0,2674.0,5.0,2010.0,263.0
734,1.0,1.0,38.0,1.0,3481.0,225.0
735,1.0,1.0,1.0,1.0,134.0,264.0
736,1.0,1.0,52.0,5.0,283.0,264.0
737,1.0,1.0,7.0,1.0,35.0,257.0
738,1.0,1.0,51.0,1.0,538.0,159.0
739,5.0,3.0,1500.0,5.0,440.0,93.0
740,2.0,3.0,151.0,5.0,125.0,605.0
741,1.0,1.0,413.0,5.0,691.0,334.0
742,1.0,1.0,145.0,1.0,34.0,495.0
743,2.0,3.0,190.0,7.0,183.0,357.0
744,1.0,1.0,59.0,6.0,308.0,73.0
745,1.0,1.0,161.0,1.0,767.0,492.0
746,1.0,1.0,95.0,1.0,771.0,526.0
747,1.0,1.0,11.0,1.0,49.0,52.0
748,1.0,1.0,93.0,1.0,19.0,111.0
749,1.0,1.0,429.0,1.0,526.0,185.0
750,1.0,1.0,11.0,1.0,39.0,130.0
751,1.0,1.0,1017.0,1.0,410.0,720.0
752,1.0,1.0,381.0,1.0,340.0,208.0
753,1.0,1.0,553.0,1.0,834.0,345.0
754,5.0,3.0,1227.0,1.0,3693.0,508.0
755,6.0,3.0,60.0,5.0,507.0,301.0
756,1.0,1.0,1000.0,5.0,3729.0,164.0
757,1.0,1.0,0.0,1.0,10.0,341.0
758,1.0,1.0,76.0,1.0,708.0,484.0
759,1.0,1.0,91.0,1.0,59.0,241.0
760,1.0,1.0,11573.0,5.0,3663.0,242.0
761,1.0,1.0,286.0,1.0,224.0,138.0
762,1.0,1.0,52.0,1.0,45.0,171.0
763,1.0,1.0,546.0,1.0,1079.0,866.0
764,1.0,1.0,111.0,5.0,103.0,491.0
765,1.0,1.0,541.0,5.0,551.0,218.0
766,1.0,1.0,895.0,1.0,1119.0,492.0
767,1.0,1.0,103.0,1.0,986.0,125.0
768,1.0,1.0,458.0,1.0,39.0,195.0
769,1.0,1.0,28.0,1.0,71.0,396.0
770,1.0,1.0,15.0,5.0,55.0,146.0
771,1.0,1.0,56.0,1.0,238.0,164.0
772,1.0,1.0,11.0,1.0,484.0,344.0
773,1.0,1.0,315.0,1.0,1199.0,582.0
774,1.0,1.0,48.0,1.0,773.0,332.0
775,1.0,1.0,24.0,1.0,62.0,251.0
776,1.0,1.0,199.0,5.0,85.0,69.0
777,1.0,1.0,33.0,1.0,104.0,143.0
778,6.0,2.0,32.0,3.0,48.0,66.0
779,1.0,1.0,705.0,1.0,1192.0,434.0
780,1.0,1.0,407.0,1.0,229.0,285.0
781,1.0,1.0,301.0,1.0,320.0,90.0
782,1.0,1.0,127.0,1.0,695.0,334.0
783,1.0,1.0,14.0,1.0,39.0,213.0
784,1.0,1.0,145.0,1.0,52.0,163.0
785,1.0,1.0,108.0,1.0,357.0,427.0
786,1.0,1.0,611.0,1.0,1030.0,302.0
787,1.0,1.0,102.0,1.0,624.0,216.0
788,1.0,1.0,405.0,1.0,1363.0,1482.0
789,7.0,2.0,52.0,5.0,389.0,206.0
790,1.0,1.0,8.0,1.0,59.0,109.0
791,1.0,1.0,552.0,1.0,1057.0,203.0
792,1.0,1.0,65.0,1.0,1237.0,98.0
793,1.0,1.0,78.0,5.0,131.0,140.0
794,1.0,1.0,7.0,1.0,207.0,211.0
795,1.0,1.0,82.0,1.0,40.0,361.0
796,1.0,1.0,0.0,5.0,22.0,293.0
797,1.0,1.0,37.0,1.0,2494.0,163.0
798,1.0,1.0,377.0,1.0,298.0,143.0
799,1.0,1.0,31.0,1.0,20.0,124.0
800,1.0,1.0,155.0,1.0,122.0,149.0
801,1.0,1.0,225.0,1.0,730.0,278.0
802,1.0,1.0,844.0,1.0,2404.0,738.0
803,1.0,1.0,55.0,1.0,337.0,220.0
804,1.0,1.0,15.0,1.0,112.0,269.0
805,1.0,1.0,21.0,1.0,27.0,168.0
806,1.0,1.0,1.0,1.0,32.0,203.0
807,1.0,1.0,489.0,2.0,2080.0,406.0
808,1.0,1.0,119.0,1.0,28.0,87.0
809,1.0,1.0,346.0,1.0,87.0,93.0
810,1.0,1.0,76.0,5.0,203.0,100.0
811,1.0,1.0,631.0,1.0,166.0,166.0
812,1.0,1.0,194.0,5.0,206.0,100.0
813,1.0,1.0,236.0,5.0,64.0,74.0
814,7.0,2.0,142.0,1.0,332.0,91.0
815,1.0,1.0,61.0,1.0,253.0,325.0
816,1.0,1.0,327.0,1.0,382.0,480.0
817,1.0,1.0,257.0,5.0,88.0,231.0
818,1.0,1.0,443.0,1.0,744.0,492.0
819,1.0,1.0,21.0,1.0,74.0,396.0
820,1.0,1.0,272.0,1.0,60.0,210.0
821,1.0,1.0,4.0,1.0,42.0,127.0
822,1.0,1.0,19.0,1.0,124.0,299.0
823,1.0,1.0,5.0,1.0,769.0,258.0
824,1.0,1.0,262.0,1.0,416.0,201.0
825,1.0,1.0,748.0,1.0,750.0,317.0
826,1.0,1.0,100.0,5.0,98.0,89.0
827,1.0,1.0,22.0,1.0,4.0,504.0
828,1.0,1.0,345.0,1.0,310.0,116.0
829,1.0,1.0,9.0,2.0,48.0,158.0
830,1.0,1.0,65.0,1.0,61.0,246.0
831,1.0,1.0,811.0,1.0,717.0,235.0
832,1.0,1.0,78.0,1.0,26.0,224.0
833,1.0,1.0,992.0,1.0,3988.0,1343.0
834,1.0,1.0,13.0,5.0,3.0,97.0
835,1.0,1.0,22.0,1.0,77.0,145.0
836,1.0,1.0,70.0,1.0,13.0,153.0
837,1.0,1.0,686.0,1.0,1071.0,559.0
838,1.0,1.0,725.0,1.0,2470.0,2034.0
839,1.0,1.0,1176.0,1.0,1816.0,591.0
840,1.0,1.0,0.0,1.0,7.0,116.0
841,1.0,1.0,1044.0,3.0,164.0,285.0
842,1.0,1.0,1869.0,1.0,548.0,350.0
843,1.0,1.0,183.0,1.0,153.0,437.0
844,1.0,3.0,92.0,5.0,26.0,235.0
845,1.0,1.0,41.0,2.0,62.0,56.0
846,1.0,1.0,5.0,1.0,1.0,22.0
847,1.0,1.0,120.0,3.0,299.0,193.0
848,1.0,1.0,825.0,1.0,574.0,179.0
849,1.0,1.0,695.0,1.0,32.0,33.0
850,7.0,3.0,64.0,5.0,191.0,393.0
851,1.0,1.0,54.0,1.0,479.0,365.0
852,8.0,3.0,7.0,1.0,23.0,74.0
853,1.0,1.0,29.0,1.0,3663.0,178.0
854,1.0,1.0,189.0,2.0,1401.0,234.0
855,1.0,1.0,57.0,1.0,68.0,131.0
856,1.0,1.0,28.0,1.0,314.0,225.0
857,1.0,1.0,1095.0,1.0,160.0,296.0
858,1.0,1.0,47.0,1.0,23.0,514.0
859,1.0,1.0,462.0,1.0,168.0,509.0
860,1.0,1.0,458.0,1.0,636.0,131.0
861,1.0,1.0,132.0,1.0,269.0,461.0
862,1.0,1.0,869.0,1.0,365.0,232.0
863,1.0,1.0,27.0,1.0,25.0,54.0
864,1.0,1.0,28.0,1.0,168.0,268.0
865,1.0,1.0,67.0,5.0,694.0,399.0
866,1.0,1.0,34.0,1.0,4.0,165.0
867,1.0,1.0,274.0,2.0,693.0,292.0
868,1.0,1.0,160.0,1.0,127.0,600.0
869,1.0,1.0,99.0,1.0,399.0,529.0
870,1.0,1.0,68.0,1.0,58.0,168.0
871,1.0,1.0,18.0,1.0,199.0,115.0
872,1.0,1.0,10.0,1.0,182.0,780.0
873,1.0,1.0,555.0,1.0,808.0,1629.0
874,1.0,1.0,137.0,1.0,2406.0,230.0
875,1.0,1.0,520.0,5.0,838.0,258.0
876,1.0,1.0,800.0,1.0,2316.0,252.0
877,1.0,1.0,355.0,1.0,119.0,527.0
878,1.0,1.0,240.0,1.0,222.0,242.0
879,1.0,1.0,791.0,1.0,232.0,261.0
880,1.0,1.0,228.0,1.0,296.0,196.0
881,4.0,7.0,28.0,2.0,94.0,108.0
882,1.0,1.0,163.0,1.0,3195.0,480.0
883,1.0,1.0,150.0,1.0,82.0,167.0
884,1.0,1.0,28.0,1.0,37.0,510.0
885,1.0,1.0,148.0,1.0,1622.0,1083.0
886,6.0,3.0,152.0,8.0,308.0,552.0
887,1.0,1.0,133.0,1.0,163.0,791.0
888,1.0,1.0,1221.0,1.0,2807.0,946.0
889,1.0,1.0,1047.0,1.0,3541.0,629.0
890,1.0,1.0,31.0,1.0,922.0,820.0
891,1.0,1.0,432.0,1.0,221.0,690.0
892,1.0,1.0,53.0,1.0,80.0,684.0
893,1.0,1.0,380.0,1.0,2612.0,890.0
894,1.0,1.0,296.0,1.0,671.0,625.0
895,1.0,1.0,5.0,1.0,491.0,659.0
896,1.0,1.0,1134.0,1.0,2405.0,470.0
897,1.0,1.0,481.0,1.0,766.0,683.0
898,1.0,1.0,347.0,1.0,471.0,438.0
899,1.0,1.0,274.0,1.0,909.0,535.0
900,1.0,1.0,24388.0,1.0,1980.0,1264.0
901,1.0,1.0,6.0,1.0,1056.0,607.0
902,1.0,1.0,6.0,1.0,542.0,1175.0
903,1.0,1.0,46.0,1.0,320.0,458.0
904,1.0,1.0,694.0,1.0,814.0,808.0
905,7.0,1.0,231.0,1.0,388.0,483.0
906,1.0,1.0,910.0,1.0,996.0,1340.0
907,1.0,1.0,1679.0,1.0,836.0,581.0
908,7.0,6.0,63.0,5.0,44.0,400.0
909,1.0,1.0,31.0,1.0,251.0,1260.0
910,1.0,1.0,837.0,1.0,1424.0,411.0
911,1.0,1.0,2097.0,1.0,1170.0,886.0
912,1.0,1.0,452.0,1.0,481.0,1802.0
913,1.0,1.0,46.0,1.0,2829.0,520.0
914,1.0,1.0,237.0,1.0,2581.0,1209.0
915,4.0,2.0,701.0,1.0,1802.0,754.0
916,1.0,1.0,273.0,1.0,438.0,501.0
917,1.0,1.0,1692.0,1.0,605.0,627.0
918,1.0,1.0,682.0,5.0,634.0,554.0
919,1.0,1.0,48.0,1.0,48.0,324.0
920,1.0,1.0,651.0,1.0,681.0,658.0
921,1.0,1.0,79.0,5.0,138.0,727.0
922,1.0,1.0,46.0,1.0,148.0,487.0
923,1.0,1.0,34.0,1.0,1220.0,671.0
924,1.0,1.0,173.0,1.0,636.0,898.0
925,1.0,1.0,146.0,1.0,6.0,388.0
926,1.0,1.0,90.0,1.0,485.0,466.0
927,1.0,1.0,288.0,1.0,802.0,505.0
928,1.0,1.0,2751.0,1.0,240.0,391.0
929,1.0,1.0,150.0,1.0,411.0,410.0
930,1.0,1.0,5.0,1.0,50.0,270.0
931,1.0,1.0,8.0,1.0,525.0,774.0
932,1.0,1.0,25.0,1.0,462.0,798.0
933,1.0,1.0,2.0,1.0,364.0,397.0
934,1.0,1.0,56.0,5.0,126.0,133.0
935,2.0,3.0,43.0,1.0,173.0,173.0
936,2.0,1.0,5.0,5.0,268.0,203.0
937,1.0,1.0,1090.0,1.0,1389.0,2800.0
938,1.0,1.0,160.0,1.0,282.0,442.0
939,1.0,1.0,190.0,2.0,408.0,195.0
940,1.0,1.0,202.0,1.0,142.0,461.0
941,1.0,1.0,51.0,1.0,435.0,234.0
942,1.0,1.0,94.0,1.0,228.0,229.0
943,6.0,3.0,1159.0,1.0,173.0,834.0
944,1.0,1.0,121.0,1.0,112.0,726.0
945,7.0,6.0,296.0,1.0,4.0,439.0
946,7.0,2.0,122.0,5.0,997.0,382.0
947,1.0,1.0,984.0,1.0,3132.0,306.0
948,1.0,1.0,770.0,1.0,795.0,355.0
949,1.0,1.0,150.0,1.0,346.0,296.0
950,1.0,1.0,104.0,1.0,966.0,529.0
951,1.0,1.0,53.0,1.0,720.0,214.0
952,1.0,1.0,23.0,5.0,37.0,291.0
953,1.0,1.0,725.0,5.0,547.0,238.0
954,9.0,2.0,69.0,2.0,30.0,264.0
955,1.0,1.0,940.0,1.0,577.0,173.0
956,1.0,1.0,10789.0,1.0,4138.0,706.0
957,1.0,1.0,225.0,1.0,101.0,399.0
958,1.0,1.0,509.0,1.0,1364.0,617.0
959,1.0,1.0,11.0,1.0,38.0,683.0
960,1.0,1.0,871.0,2.0,2422.0,825.0
961,1.0,1.0,653.0,1.0,937.0,222.0
962,1.0,1.0,803.0,2.0,1313.0,469.0
963,1.0,1.0,389.0,1.0,2910.0,315.0
964,1.0,1.0,145.0,1.0,137.0,397.0
965,1.0,1.0,76.0,1.0,51.0,412.0
966,1.0,1.0,206.0,1.0,580.0,297.0
967,1.0,1.0,28.0,1.0,156.0,405.0
968,1.0,1.0,55.0,1.0,108.0,276.0
969,1.0,7.0,468.0,2.0,97.0,518.0
970,1.0,1.0,150.0,1.0,730.0,580.0
971,1.0,1.0,415.0,1.0,222.0,432.0
972,1.0,1.0,144.0,1.0,365.0,628.0
973,1.0,1.0,155.0,1.0,576.0,581.0
974,1.0,1.0,174.0,1.0,93.0,322.0
975,1.0,1.0,174.0,1.0,374.0,395.0
976,1.0,1.0,246.0,1.0,587.0,236.0
977,1.0,1.0,761.0,1.0,275.0,704.0
978,1.0,1.0,154.0,1.0,99.0,380.0
979,1.0,1.0,763.0,1.0,2139.0,323.0
980,1.0,1.0,303.0,1.0,728.0,470.0
981,1.0,1.0,391.0,1.0,1070.0,700.0
982,1.0,1.0,66.0,1.0,126.0,261.0
983,1.0,1.0,191.0,1.0,475.0,360.0
984,1.0,1.0,866.0,1.0,8737.0,236.0
985,1.0,1.0,784.0,1.0,544.0,682.0
986,1.0,1.0,700.0,1.0,9464.0,445.0
987,1.0,1.0,112.0,1.0,16.0,335.0
988,1.0,1.0,264.0,1.0,2233.0,4446.0
989,1.0,1.0,564.0,1.0,7308.0,4588.0
990,1.0,1.0,810.0,1.0,4526.0,3070.0
991,1.0,1.0,6.0,1.0,3.0,1753.0
992,1.0,1.0,302.0,1.0,458.0,2505.0
993,1.0,1.0,26.0,1.0,772.0,2496.0
994,1.0,1.0,899.0,1.0,693.0,1890.0
995,7.0,7.0,124.0,1.0,1875.0,2034.0
996,1.0,1.0,230.0,1.0,1206.0,1690.0
997,1.0,1.0,79.0,1.0,235.0,2267.0
998,1.0,1.0,46.0,1.0,879.0,1896.0
999,1.0,1.0,106.0,1.0,157.0,1835.0
1000,7.0,7.0,55.0,1.0,712.0,1605.0
1001,1.0,1.0,418.0,1.0,881.0,955.0
1002,1.0,1.0,144.0,1.0,537.0,1739.0
1003,1.0,1.0,9.0,1.0,437.0,1145.0
1004,7.0,2.0,233.0,3.0,41.0,1141.0
1005,1.0,1.0,74.0,1.0,163.0,1491.0
1006,1.0,1.0,389.0,1.0,1109.0,1469.0
1007,1.0,1.0,461.0,1.0,2002.0,1259.0
1008,1.0,1.0,385.0,1.0,800.0,836.0
1009,1.0,1.0,795.0,1.0,3903.0,912.0
1010,1.0,1.0,17.0,3.0,294.0,1562.0
1011,1.0,1.0,155.0,1.0,2365.0,1304.0
1012,2.0,3.0,62.0,8.0,127.0,955.0
1013,1.0,1.0,105.0,5.0,43.0,821.0
1014,1.0,1.0,19.0,1.0,6733.0,962.0
1015,1.0,1.0,212.0,1.0,580.0,1428.0
1016,1.0,1.0,40.0,1.0,41.0,707.0
1017,1.0,1.0,125.0,1.0,550.0,1164.0
1018,1.0,1.0,321.0,1.0,1388.0,1374.0
1019,1.0,1.0,449.0,1.0,2647.0,681.0
1020,1.0,1.0,522.0,1.0,1459.0,514.0
1021,1.0,1.0,265.0,1.0,820.0,455.0
1022,1.0,1.0,150.0,1.0,1907.0,663.0
1023,1.0,1.0,166.0,1.0,171.0,535.0
1024,1.0,1.0,4.0,1.0,11.0,1095.0
1025,1.0,1.0,58.0,1.0,322.0,894.0
1026,1.0,1.0,106.0,5.0,199.0,652.0
1027,1.0,1.0,177.0,1.0,286.0,362.0
1028,1.0,1.0,96.0,1.0,419.0,701.0
1029,1.0,1.0,209.0,1.0,11.0,408.0
1030,7.0,6.0,48.0,1.0,679.0,429.0
1031,1.0,1.0,125.0,1.0,198.0,381.0
1032,1.0,1.0,12.0,1.0,89.0,473.0
1033,1.0,1.0,24.0,1.0,225.0,455.0
1034,1.0,1.0,591.0,1.0,1691.0,853.0
1035,1.0,1.0,53.0,1.0,19.0,1191.0
1036,1.0,1.0,187.0,1.0,20.0,320.0
1037,1.0,1.0,428.0,1.0,468.0,646.0
1038,2.0,1.0,503.0,2.0,44.0,498.0
1039,1.0,3.0,901.0,1.0,249.0,748.0
1040,1.0,1.0,2.0,1.0,7124.0,1600.0
1041,7.0,1.0,178.0,1.0,443.0,450.0
1042,7.0,6.0,629.0,5.0,1824.0,717.0
1043,7.0,6.0,215.0,1.0,1515.0,588.0
1044,1.0,1.0,376.0,1.0,417.0,720.0
1045,1.0,1.0,35.0,1.0,59.0,312.0
1046,1.0,1.0,186.0,1.0,659.0,1932.0
1047,1.0,1.0,1106.0,1.0,1070.0,618.0
